rhsa,package,cve,source,url,status_code,error_detail
RHSA-2025:22801,kernel,CVE-2023-53401,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22801.json,200,
RHSA-2025:22801,kernel,CVE-2023-53539,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:22801.json,200,
RHSA-2025:23382,binutils,CVE-2025-11083,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:23382.json,200,
RHSA-2025:23383,curl,CVE-2025-9086,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:23383.json,200,
RHSA-2025:23481,openssh,CVE-2025-61984,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:23481.json,200,
RHSA-2025:23481,openssh,CVE-2025-61985,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:23481.json,200,
RHSA-2025:2473,kernel,CVE-2024-50302,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:2473.json,200,
RHSA-2025:2473,kernel,CVE-2024-53197,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:2473.json,200,
RHSA-2025:2473,kernel,CVE-2024-57807,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:2473.json,200,
RHSA-2025:2473,kernel,CVE-2024-57979,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:2473.json,200,
RHSA-2025:2600,rsync,CVE-2024-12087,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:2600.json,200,
RHSA-2025:2600,rsync,CVE-2024-12088,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:2600.json,200,
RHSA-2025:2600,rsync,CVE-2024-12747,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:2600.json,200,
RHSA-2025:2686,libxml2,CVE-2024-56171,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:2686.json,200,
RHSA-2025:2686,libxml2,CVE-2025-24928,csaf_json,https://access.redhat.com/hydra/rest/securitydata/csaf/RHSA-2025:2686.json,200,
