uic,unit,mcn,maint_act_sts,maint_act_dttm
00246,AIMD NAS NORTH ISLAN,P9A2YMJ,A1,2025-02-18 09:13:59
00246,AIMD NAS NORTH ISLAN,P9A2P0F,IW,2025-02-18 09:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YG5,M3,2025-02-14 10:00:59
00246,AIMD NAS NORTH ISLAN,1WDFQNW,IW,2025-02-18 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2WCZ,IW,2025-02-18 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A2U4S,IW,2025-02-18 12:00:59
00246,AIMD NAS NORTH ISLAN,4HJRGQJ,A1,2025-02-18 13:38:00
00246,AIMD NAS NORTH ISLAN,P9A2YPN,M3,2025-02-18 12:10:59
00246,AIMD NAS NORTH ISLAN,4HJRFVW,A1,2025-02-18 13:41:00
00246,AIMD NAS NORTH ISLAN,P9A2Q04,IW,2025-02-18 12:00:59
00246,AIMD NAS NORTH ISLAN,1WDFQNW,M3,2025-02-18 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YPX,A1,2025-02-18 13:51:00
00246,AIMD NAS NORTH ISLAN,1XLQ1QA,WS,2025-02-18 13:00:59
00246,AIMD NAS NORTH ISLAN,1XLQ1QA,WP,2025-02-18 13:15:59
00246,AIMD NAS NORTH ISLAN,1V54H78,M3,2025-02-13 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RVR,M3,2025-02-11 15:20:59
00246,AIMD NAS NORTH ISLAN,1UFILZ3,M3,2025-02-18 08:36:59
00246,AIMD NAS NORTH ISLAN,P9A2TUQ,M3,2025-02-07 17:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YM1,M3,2025-02-18 07:40:00
00246,AIMD NAS NORTH ISLAN,P9A2YM1,IW,2025-02-18 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YM4,M3,2025-02-18 07:40:00
00246,AIMD NAS NORTH ISLAN,P9A2YM4,IW,2025-02-18 08:30:59
00246,AIMD NAS NORTH ISLAN,46SMY18,A1,2025-02-18 15:39:01
00246,AIMD NAS NORTH ISLAN,46SMY18,M3,2025-02-18 15:39:30
00246,AIMD NAS NORTH ISLAN,46SMY18,IW,2025-02-18 15:39:40
00246,AIMD NAS NORTH ISLAN,46SMY19,A1,2025-02-18 15:39:01
00246,AIMD NAS NORTH ISLAN,46SMY19,M3,2025-02-18 15:39:30
00246,AIMD NAS NORTH ISLAN,46SMY19,IW,2025-02-18 15:39:40
00246,AIMD NAS NORTH ISLAN,00JQ6I2,WQ,2025-01-22 10:24:59
00246,AIMD NAS NORTH ISLAN,P9A2TUQ,IW,2025-02-18 14:00:59
00246,AIMD NAS NORTH ISLAN,00JQ6I2,WB,2025-02-18 15:57:59
00246,AIMD NAS NORTH ISLAN,P9A2YPN,M8,2025-02-18 13:42:59
00246,AIMD NAS NORTH ISLAN,P9A2X68,WP,2025-02-04 19:30:59
00246,AIMD NAS NORTH ISLAN,P9A2X68,IW,2025-02-18 15:30:59
00246,AIMD NAS NORTH ISLAN,1V54H78,IW,2025-02-18 14:00:59
00246,AIMD NAS NORTH ISLAN,1WDFQNW,IW,2025-02-18 13:31:59
00246,AIMD NAS NORTH ISLAN,P9A2RVP,WP,2025-02-03 17:32:59
00246,AIMD NAS NORTH ISLAN,1UFIKLA,M8,2025-02-11 14:16:59
00246,AIMD NAS NORTH ISLAN,P9A2RVR,IW,2025-02-18 13:31:59
00246,AIMD NAS NORTH ISLAN,1UFILZ3,IW,2025-02-18 14:00:59
00246,AIMD NAS NORTH ISLAN,1XLQ1QA,IW,2025-02-18 13:30:59
00246,AIMD NAS NORTH ISLAN,1IIR5WF,WP,2025-02-18 13:15:59
00246,AIMD NAS NORTH ISLAN,P9A2YRK,A1,2025-02-19 06:32:00
00246,AIMD NAS NORTH ISLAN,P9A2TE8,M3,2025-02-07 19:45:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,M3,2025-01-22 07:21:59
00246,AIMD NAS NORTH ISLAN,P9A2C9V,M3,2025-02-18 13:00:59
00246,AIMD NAS NORTH ISLAN,1UFIKLA,M3,2025-02-18 19:46:59
00246,AIMD NAS NORTH ISLAN,P9A1XQL,M3,2024-12-05 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A26FJ,M3,2025-02-11 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2UTZ,WP,2025-02-05 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A0A39,M3,2024-12-11 09:30:59
00246,AIMD NAS NORTH ISLAN,1IIRDFE,CT,2025-02-18 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2U4S,M3,2025-02-18 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A2VZF,M3,2025-01-23 09:43:14.916000
00246,AIMD NAS NORTH ISLAN,P9A2YRM,A1,2025-02-19 06:48:00
00246,AIMD NAS NORTH ISLAN,P9A2YAC,M3,2025-02-18 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2RPK,WP,2025-02-18 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2U4S,IW,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YHC,M3,2025-02-18 06:00:00
00246,AIMD NAS NORTH ISLAN,P9A2YHC,IW,2025-02-19 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RVR,WP,2025-02-18 20:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YPN,M3,2025-02-18 17:45:59
00246,AIMD NAS NORTH ISLAN,P9A26FJ,IW,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2WCZ,M3,2025-02-18 13:30:59
00246,AIMD NAS NORTH ISLAN,QD0435A,A1,2025-02-19 07:36:00
00246,AIMD NAS NORTH ISLAN,P9A2WXH,M3,2025-02-12 10:40:59
00246,AIMD NAS NORTH ISLAN,00JQ6I2,M3,2025-02-18 16:16:59
00246,AIMD NAS NORTH ISLAN,00JQ6I2,IW,2025-02-19 07:45:59
00246,AIMD NAS NORTH ISLAN,P9A2SYZ,M5,2025-02-10 14:45:59
00246,AIMD NAS NORTH ISLAN,1IIREMQ,A1,2025-02-19 07:49:00
00246,AIMD NAS NORTH ISLAN,P9A2YS0,A1,2025-02-19 07:40:00
00246,AIMD NAS NORTH ISLAN,P9A2VZF,IW,2025-02-19 06:45:59
00246,AIMD NAS NORTH ISLAN,P9A26FJ,M3,2025-02-19 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A28N9,M3,2025-02-13 07:16:59
00246,AIMD NAS NORTH ISLAN,P9A1XQL,IW,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,1IIRDV8,A1,2025-02-19 08:10:00
00246,AIMD NAS NORTH ISLAN,P9A2SYZ,IW,2025-02-19 07:15:59
00246,AIMD NAS NORTH ISLAN,P9A2RUZ,M8,2024-12-23 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A2Q04,M3,2025-02-18 13:45:59
00246,AIMD NAS NORTH ISLAN,QD0060A,M8,2025-02-13 12:30:59
00246,AIMD NAS NORTH ISLAN,QD0060A,IW,2025-02-19 07:30:59
00246,AIMD NAS NORTH ISLAN,1TPT3WE,WP,2025-02-18 09:30:59
00246,AIMD NAS NORTH ISLAN,P9A1MZD,WP,2025-02-14 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A26FJ,IW,2025-02-19 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YR5,M3,2025-02-19 06:28:00
00246,AIMD NAS NORTH ISLAN,P9A2TE8,IW,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A1Q75,WP,2025-01-07 13:30:59
00246,AIMD NAS NORTH ISLAN,P9A2JUC,M3,2025-02-12 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A2RVR,IW,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YSH,A1,2025-02-19 08:58:00
00246,AIMD NAS NORTH ISLAN,P9A2YSJ,A1,2025-02-19 09:08:00
00246,AIMD NAS NORTH ISLAN,P9A2YSK,A1,2025-02-19 09:10:00
00246,AIMD NAS NORTH ISLAN,P9A2YSL,A1,2025-02-19 09:11:00
00246,AIMD NAS NORTH ISLAN,1IIREMQ,M3,2025-02-19 07:49:59
00246,AIMD NAS NORTH ISLAN,P9A2YSM,A1,2025-02-19 09:12:00
00246,AIMD NAS NORTH ISLAN,P9AZJF6,WP,2024-11-12 13:28:59
00246,AIMD NAS NORTH ISLAN,P9AZJF6,IW,2025-02-19 09:00:59
00246,AIMD NAS NORTH ISLAN,P9AZJF6,WS,2025-02-19 09:15:59
00246,AIMD NAS NORTH ISLAN,1TPT3WE,IW,2025-02-19 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YT1,A1,2025-02-19 09:32:59
00246,AIMD NAS NORTH ISLAN,P9A018U,WP,2024-11-21 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YPN,IW,2025-02-19 07:30:59
00246,AIMD NAS NORTH ISLAN,P9A018U,IW,2025-02-19 08:15:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,M3,2025-02-14 09:45:59
00246,AIMD NAS NORTH ISLAN,1IIREMQ,IW,2025-02-19 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YR5,IW,2025-02-19 07:50:59
00246,AIMD NAS NORTH ISLAN,P9A2YR4,M3,2025-02-19 06:28:00
00246,AIMD NAS NORTH ISLAN,00JQXGP,M3,2025-02-18 05:21:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,IW,2025-02-19 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A2VTT,M3,2025-02-11 20:30:59
00246,AIMD NAS NORTH ISLAN,P9A2Q04,IW,2025-02-19 07:00:59
00246,AIMD NAS NORTH ISLAN,1UFIKLA,IW,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,1IIRDV8,M3,2025-02-19 08:10:59
00246,AIMD NAS NORTH ISLAN,1IIRDV8,M8,2025-02-19 08:11:59
00246,AIMD NAS NORTH ISLAN,P9A01S0,WS,2025-02-19 08:45:59
00246,AIMD NAS NORTH ISLAN,P9A018U,WS,2025-02-19 08:30:59
00246,AIMD NAS NORTH ISLAN,1IIRDFE,IW,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2R3T,WP,2025-02-10 10:45:59
00246,AIMD NAS NORTH ISLAN,00JQXGP,IW,2025-02-19 09:30:59
00246,AIMD NAS NORTH ISLAN,P9A2MGG,WP,2024-10-24 14:16:59
00246,AIMD NAS NORTH ISLAN,P9A2YRL,A1,2025-02-19 10:39:00
00246,AIMD NAS NORTH ISLAN,P9A2MGG,IW,2025-02-19 10:30:59
00246,AIMD NAS NORTH ISLAN,4HJRGQJ,M3,2025-02-18 13:38:59
00246,AIMD NAS NORTH ISLAN,P9A2YUA,A1,2025-02-19 10:45:00
00246,AIMD NAS NORTH ISLAN,P9A28N9,IW,2025-02-19 07:15:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,IW,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A1MZD,IW,2025-02-19 08:45:59
00246,AIMD NAS NORTH ISLAN,P9A2C9V,IW,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A0A39,IW,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2MGG,WS,2025-02-19 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A2WXH,IW,2025-02-19 07:15:59
00246,AIMD NAS NORTH ISLAN,P9A2WCZ,IW,2025-02-19 07:15:59
00246,AIMD NAS NORTH ISLAN,P9A1XQL,M3,2025-02-19 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A1XQL,IW,2025-02-19 08:01:59
00246,AIMD NAS NORTH ISLAN,P9A1Q75,IW,2025-02-19 07:30:59
00246,AIMD NAS NORTH ISLAN,4HJRGQJ,IW,2025-02-19 08:00:59
00246,AIMD NAS NORTH ISLAN,4HJRFVW,M3,2025-02-18 13:41:59
00246,AIMD NAS NORTH ISLAN,4HJRFNQ,WP,2025-02-06 08:00:59
00246,AIMD NAS NORTH ISLAN,476FT02,WP,2025-02-07 08:30:59
00246,AIMD NAS NORTH ISLAN,1IIR84V,WP,2025-02-10 13:05:59
00246,AIMD NAS NORTH ISLAN,4HJRFVW,IW,2025-02-19 09:00:59
00246,AIMD NAS NORTH ISLAN,1IIR84U,WP,2025-02-10 13:10:59
00246,AIMD NAS NORTH ISLAN,1IIRDN2,WP,2025-02-14 07:15:59
00246,AIMD NAS NORTH ISLAN,00JQXAS,WP,2025-02-14 11:15:59
00246,AIMD NAS NORTH ISLAN,1IIRE08,WP,2025-02-14 14:40:59
00246,AIMD NAS NORTH ISLAN,1IIRE07,WP,2025-02-14 15:00:59
00246,AIMD NAS NORTH ISLAN,4HJR3BO,WP,2025-02-18 12:00:59
00246,AIMD NAS NORTH ISLAN,4HJRG28,A1,2025-02-19 11:42:00
00246,AIMD NAS NORTH ISLAN,P9A2WCZ,M3,2025-02-19 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YRL,M3,2025-02-19 10:39:59
00246,AIMD NAS NORTH ISLAN,P9A2SYZ,WS,2025-02-19 08:15:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,M3,2025-02-19 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A2YRL,IW,2025-02-19 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2C9V,M3,2025-02-19 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A1MZD,M3,2025-02-19 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A28N9,M3,2025-02-19 10:45:59
00246,AIMD NAS NORTH ISLAN,1UFIMT2,A1,2025-02-19 12:11:00
00246,AIMD NAS NORTH ISLAN,P9A0A39,M3,2025-02-19 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YUJ,A1,2025-02-19 11:16:00
00246,AIMD NAS NORTH ISLAN,P9A1Q75,M3,2025-02-19 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A2JUC,IW,2025-02-19 09:00:59
00246,AIMD NAS NORTH ISLAN,P9A2R3T,M6,2025-02-13 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YMH,M3,2025-02-18 09:28:44.233000
00246,AIMD NAS NORTH ISLAN,P9A2YUQ,A1,2025-02-19 12:21:00
00246,AIMD NAS NORTH ISLAN,P9A2YR4,IW,2025-02-19 09:25:59
00246,AIMD NAS NORTH ISLAN,P9A2YMH,IW,2025-02-19 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YUR,A1,2025-02-19 12:28:00
00246,AIMD NAS NORTH ISLAN,P9A2YUS,A1,2025-02-19 12:30:00
00246,AIMD NAS NORTH ISLAN,P9A28N9,IW,2025-02-19 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A1Q75,IW,2025-02-19 12:00:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,IW,2025-02-19 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YP8,M9,2025-02-18 13:26:11.243000
00246,AIMD NAS NORTH ISLAN,P9A1XQL,WS,2025-02-19 11:00:59
00246,AIMD NAS NORTH ISLAN,P9A1Q75,WS,2025-02-19 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YMH,WS,2025-02-19 12:15:59
00246,AIMD NAS NORTH ISLAN,P9A2YUT,A1,2025-02-19 12:47:00
00246,AIMD NAS NORTH ISLAN,P9A2YUC,A1,2025-02-19 11:02:59
00246,AIMD NAS NORTH ISLAN,P9A2YUB,A1,2025-02-19 10:58:59
00246,AIMD NAS NORTH ISLAN,P9A2YU9,A1,2025-02-19 10:42:59
00246,AIMD NAS NORTH ISLAN,P9A2YTV,A1,2025-02-19 10:17:59
00246,AIMD NAS NORTH ISLAN,P9A2YTR,A1,2025-02-19 10:03:59
00246,AIMD NAS NORTH ISLAN,P9A2YTQ,A1,2025-02-19 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YTN,A1,2025-02-19 09:52:59
00246,AIMD NAS NORTH ISLAN,P9A2YTB,A1,2025-02-19 09:43:59
00246,AIMD NAS NORTH ISLAN,P9A2YT6,A1,2025-02-19 09:38:59
00246,AIMD NAS NORTH ISLAN,P9A2YT2,A1,2025-02-19 09:33:59
00246,AIMD NAS NORTH ISLAN,P9A2YSZ,A1,2025-02-19 09:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YSY,A1,2025-02-19 09:27:59
00246,AIMD NAS NORTH ISLAN,P9A2YSX,A1,2025-02-19 09:25:59
00246,AIMD NAS NORTH ISLAN,P9A1MZD,IW,2025-02-19 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2WCZ,IW,2025-02-19 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A0QAX,WP,2024-04-15 08:10:59
00246,AIMD NAS NORTH ISLAN,P9A0QAX,IW,2025-02-19 12:50:59
00246,AIMD NAS NORTH ISLAN,P9A0A39,IW,2025-02-19 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A2C9V,IW,2025-02-19 12:00:59
00246,AIMD NAS NORTH ISLAN,P9A0QAX,WS,2025-02-19 12:55:59
00246,AIMD NAS NORTH ISLAN,4HJRBO5,A1,2025-02-19 13:14:00
00246,AIMD NAS NORTH ISLAN,P9A2RPK,IW,2025-02-19 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A2TE8,WS,2025-02-19 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YS6,A1,2025-02-19 08:15:00
00246,AIMD NAS NORTH ISLAN,P9A2YAC,IW,2025-02-19 06:45:59
00246,AIMD NAS NORTH ISLAN,QD0435A,M3,2025-02-19 07:36:59
00246,AIMD NAS NORTH ISLAN,P9A2VTT,IW,2025-02-19 10:00:59
00246,AIMD NAS NORTH ISLAN,1IIR5WF,IW,2025-02-19 10:00:59
00246,AIMD NAS NORTH ISLAN,4HJR3BO,IW,2025-02-19 10:00:59
00246,AIMD NAS NORTH ISLAN,P9A2U4S,M3,2025-02-19 07:15:59
00246,AIMD NAS NORTH ISLAN,1IIREMQ,M9,2025-02-19 10:00:59
00246,AIMD NAS NORTH ISLAN,1IIREMQ,IW,2025-02-19 13:30:59
00246,AIMD NAS NORTH ISLAN,4HJRBO5,M3,2025-02-19 13:14:59
00246,AIMD NAS NORTH ISLAN,P9A2YUJ,M3,2025-02-19 12:17:45.953000
00246,AIMD NAS NORTH ISLAN,P9A2YUJ,IW,2025-02-19 12:20:59
00246,AIMD NAS NORTH ISLAN,P9A2YUT,M3,2025-02-19 12:48:49.973000
00246,AIMD NAS NORTH ISLAN,P9A2YUT,IW,2025-02-19 12:50:59
00246,AIMD NAS NORTH ISLAN,P9A2YUJ,WS,2025-02-19 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YUT,WS,2025-02-19 13:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YRK,M3,2025-02-19 06:34:50.596000
00246,AIMD NAS NORTH ISLAN,P9A2YRK,IW,2025-02-19 13:45:59
00246,AIMD NAS NORTH ISLAN,P9A2YP8,IW,2025-02-19 12:26:59
00246,AIMD NAS NORTH ISLAN,P9A2L7R,M9,2024-12-03 11:11:59
00246,AIMD NAS NORTH ISLAN,P9A2L7R,M3,2025-02-19 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2L7R,IW,2025-02-19 07:30:59
00246,AIMD NAS NORTH ISLAN,0GJCNK5,M3,2024-12-23 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YEP,M3,2025-02-14 07:18:00
00246,AIMD NAS NORTH ISLAN,P9A2YEP,IW,2025-02-19 14:00:59
00246,AIMD NAS NORTH ISLAN,1TPT5TG,A1,2025-02-19 18:02:00
00246,AIMD NAS NORTH ISLAN,0C2CFQ8,A1,2025-02-19 18:20:00
00246,AIMD NAS NORTH ISLAN,1IIREV8,A1,2025-02-19 19:45:00
00246,AIMD NAS NORTH ISLAN,1XLQ8ZN,A1,2025-02-19 19:52:00
00246,AIMD NAS NORTH ISLAN,0GJCNK5,IW,2025-02-19 17:00:59
00246,AIMD NAS NORTH ISLAN,16PR681,A1,2025-02-20 04:05:00
00246,AIMD NAS NORTH ISLAN,16PR67K,A1,2025-02-20 04:06:00
00246,AIMD NAS NORTH ISLAN,16PR67L,A1,2025-02-20 04:06:00
00246,AIMD NAS NORTH ISLAN,16PR65Z,A1,2025-02-20 05:03:00
00246,AIMD NAS NORTH ISLAN,P9A2MGG,WP,2025-02-19 11:03:59
00246,AIMD NAS NORTH ISLAN,P9A20G0,WP,2024-04-11 15:13:59
00246,AIMD NAS NORTH ISLAN,P9A2YAC,WP,2025-02-19 13:15:59
00246,AIMD NAS NORTH ISLAN,P9A2SP3,M9,2025-01-06 10:20:59
00246,AIMD NAS NORTH ISLAN,P9A2YS0,M3,2025-02-19 07:57:25.246000
00246,AIMD NAS NORTH ISLAN,P9A1CR0,M3,2025-02-04 08:00:59
00246,AIMD NAS NORTH ISLAN,P9A2SP3,IW,2025-02-20 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2WCZ,M3,2025-02-19 13:00:59
00246,AIMD NAS NORTH ISLAN,P9AZWPD,M3,2025-02-19 12:45:59
00246,AIMD NAS NORTH ISLAN,P9A26FJ,M3,2025-02-19 08:45:59
00246,AIMD NAS NORTH ISLAN,P9A1VKW,M3,2025-02-10 09:44:59
00246,AIMD NAS NORTH ISLAN,P9A2YUY,M3,2025-02-20 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2Q04,M3,2025-02-19 09:00:59
00246,AIMD NAS NORTH ISLAN,P9A1MZD,M3,2025-02-19 12:45:59
00246,AIMD NAS NORTH ISLAN,P9A2L7R,M3,2025-02-19 12:30:59
00246,AIMD NAS NORTH ISLAN,0C2CFQ8,M3,2025-02-19 18:20:59
00246,AIMD NAS NORTH ISLAN,P9A2T1B,WP,2025-01-16 08:00:59
00246,AIMD NAS NORTH ISLAN,00JQXGP,CT,2025-02-19 10:30:59
00246,AIMD NAS NORTH ISLAN,P9A2MGG,IW,2025-02-20 06:30:59
00246,AIMD NAS NORTH ISLAN,1IIR5WF,WP,2025-02-19 12:30:59
00246,AIMD NAS NORTH ISLAN,P9A2ANP,M9,2024-07-09 13:15:59
00246,AIMD NAS NORTH ISLAN,P9A2ANP,IW,2025-02-20 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A28N9,M3,2025-02-19 12:45:59
00246,AIMD NAS NORTH ISLAN,P9A2YV7,A1,2025-02-20 07:38:00
00246,AIMD NAS NORTH ISLAN,QD04953,A1,2025-02-20 08:08:00
00246,AIMD NAS NORTH ISLAN,P9A15NJ,M3,2024-06-27 14:21:59
00246,AIMD NAS NORTH ISLAN,P9A15NJ,IW,2025-02-20 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YV4,A1,2025-02-20 07:23:00
00246,AIMD NAS NORTH ISLAN,P9A2YHC,WS,2025-02-19 07:16:59
00246,AIMD NAS NORTH ISLAN,1TPT3WE,WP,2025-02-19 09:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YBT,M9,2025-02-13 09:59:59
00246,AIMD NAS NORTH ISLAN,P9A2YBT,IW,2025-02-19 14:00:59
00246,AIMD NAS NORTH ISLAN,1TPT3WE,IW,2025-02-20 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YVG,A1,2025-02-20 08:44:00
00246,AIMD NAS NORTH ISLAN,P9A2WCZ,IW,2025-02-20 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2VQH,M3,2025-02-13 13:30:59
00246,AIMD NAS NORTH ISLAN,1UFIMT2,M3,2025-02-19 12:11:59
00246,AIMD NAS NORTH ISLAN,P9A2YV4,M3,2025-02-20 08:19:13.413000
00246,AIMD NAS NORTH ISLAN,1UFIKLA,M8,2025-02-19 10:15:59
00246,AIMD NAS NORTH ISLAN,P9A2YW3,A1,2025-02-20 09:17:00
00246,AIMD NAS NORTH ISLAN,P9A2YW4,A1,2025-02-20 09:18:00
00246,AIMD NAS NORTH ISLAN,P9A1MZD,IW,2025-02-20 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YW5,A1,2025-02-20 09:19:00
00246,AIMD NAS NORTH ISLAN,P9A1MZD,M3,2025-02-20 09:30:59
00246,AIMD NAS NORTH ISLAN,0C2CFQ8,IW,2025-02-20 07:00:59
00246,AIMD NAS NORTH ISLAN,P9A2YW6,A1,2025-02-20 09:15:59
00246,AIMD NAS NORTH ISLAN,P9A2YVU,A1,2025-02-20 09:05:59
00246,AIMD NAS NORTH ISLAN,P9A2YVP,A1,2025-02-20 08:54:59
00246,AIMD NAS NORTH ISLAN,P9A2YVN,A1,2025-02-20 08:53:59
00246,AIMD NAS NORTH ISLAN,P9A2YVM,A1,2025-02-20 08:49:59
00246,AIMD NAS NORTH ISLAN,P9A2YVL,A1,2025-02-20 08:48:59
00246,AIMD NAS NORTH ISLAN,1XLQ8ZN,M3,2025-02-19 19:52:59
00246,AIMD NAS NORTH ISLAN,P9A2YVK,A1,2025-02-20 08:47:59
00246,AIMD NAS NORTH ISLAN,P9A2YVH,A1,2025-02-20 08:46:59
00246,AIMD NAS NORTH ISLAN,P9A2YWB,A1,2025-02-20 09:26:59
00246,AIMD NAS NORTH ISLAN,P9A2YW9,A1,2025-02-20 09:25:59
00246,AIMD NAS NORTH ISLAN,P9A2YW8,A1,2025-02-20 09:23:59
00246,AIMD NAS NORTH ISLAN,P9A2YW7,A1,2025-02-20 09:22:59
00246,AIMD NAS NORTH ISLAN,P9A2YWC,A1,2025-02-20 09:14:00
00246,AIMD NAS NORTH ISLAN,P9A2YWD,A1,2025-02-20 09:29:00
00246,AIMD NAS NORTH ISLAN,P9A1HG2,M3,2024-04-26 11:45:59
00246,AIMD NAS NORTH ISLAN,P9A2YWF,A1,2025-02-20 09:31:00
00246,AIMD NAS NORTH ISLAN,4HJRG28,M3,2025-02-19 11:42:59
00246,AIMD NAS NORTH ISLAN,00JQXBC,M3,2025-02-18 10:45:59
00246,AIMD NAS NORTH ISLAN,P9A2YWG,A1,2025-02-20 09:35:00
00246,AIMD NAS NORTH ISLAN,P9A2YWJ,A1,2025-02-20 09:36:00
00246,AIMD NAS NORTH ISLAN,P9A2YWK,A1,2025-02-20 09:37:00
00246,AIMD NAS NORTH ISLAN,00JQXBC,IW,2025-02-20 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YWZ,A1,2025-02-20 09:44:59
00246,AIMD NAS NORTH ISLAN,P9A2YWT,A1,2025-02-20 09:36:59
00246,AIMD NAS NORTH ISLAN,1UFIMT2,IW,2025-02-20 08:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YWE,A1,2025-02-20 09:28:59
00246,AIMD NAS NORTH ISLAN,40BEHFP,M3,2025-02-13 14:10:59
00246,AIMD NAS NORTH ISLAN,40BEHFP,IW,2025-02-20 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YY2,A1,2025-02-20 10:15:00
00246,AIMD NAS NORTH ISLAN,1WDFQNW,WP,2025-02-18 19:00:59
00246,AIMD NAS NORTH ISLAN,P9A2UXL,M3,2025-02-13 14:10:59
00246,AIMD NAS NORTH ISLAN,P9A2UXL,IW,2025-02-20 07:30:59
00246,AIMD NAS NORTH ISLAN,1IIREV8,M3,2025-02-19 19:45:59
00246,AIMD NAS NORTH ISLAN,P9A2YYL,A1,2025-02-20 10:31:00
00246,AIMD NAS NORTH ISLAN,P9A1MZD,IW,2025-02-20 09:31:59
00246,AIMD NAS NORTH ISLAN,P9A2Q04,IW,2025-02-20 06:30:59
00246,AIMD NAS NORTH ISLAN,P9A2YVV,A1,2025-02-20 09:07:00
00246,AIMD NAS NORTH ISLAN,P9A1HG2,IW,2025-02-20 09:10:59
