uic,unit,mcn,act_take_cd,ref_loc_use,ddsn,awp_fg,ref_symb,fail_part_fg,fail_cage,fail_part_no,mal_dscrptn_cd,ty_itm_ind,matl_index,repl_reqd_fg,ovrd_cgpn_fg,ti_crit_fg,ti_maf_fg,proj_cd,scnd_adv_cd,cannib_fg,actl_rcpt_dttm,fail_qty,xref_ind,iss_pri_dsg,ord_dttm,ti_mcn,reqd_cage,reqd_part_no,ovrd_reqd_cgpn_fg,end_itm_rep_fg,reord_xref_ind,ord_otcpn_fg
00246,AIMD NAS NORTH ISLAN,1IIRDNK,R,A1-860QA-MEB-300 WP 001 PG:19 IT:22 SHIM,5045BD0B,Y,SHIM,Y,81039,E1943M6,C01,C,L,Y,N,N,N,BK1, ,N,2025-02-25 14:51:00,1,7,06,2025-02-14 15:47:59.653000, ,81039,E1943M6,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRDNK,R,A1-860QA-MEB-300 WP 001 PG:19 IT:25 STATOR,5045BD0C,Y,STATOR,Y,81039,5660237,956,C,M,Y,N,N,N,BK1, ,N,2025-02-18 23:55:00,1,8,06,2025-02-14 15:48:06.283000, ,81039,5660237,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,A1-860QA-150-400 004 000 ITEM 1,5045GW0T,N,PLUG,N,78286,SS4031,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 01:30:50.590000,1,2,03,2025-02-14 15:52:31.700000, ,78286,SS4031,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,A1-860QA-150-400 004 00 ITEM 3,5045GW0H,N,RING,N,80756,RST-62,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:43.160000,1,3,03,2025-02-14 15:49:04.696000, ,80756,RST-62,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,A1-860QA-150-400 004 00 ITEM 4,5045GW0J,N,WASHER,N,78286,SS52H0635Z0860,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:44.393000,1,4,03,2025-02-14 15:49:08.913000, ,78286,SS52H0635Z0860,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,None,5045GW0K,N,BEARING,N,78286,L21549,None,C, ,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,5,03,2025-02-14 15:49:13.090000, ,78286,L21549,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,A1-860QA-150-400 004 00 ITEM 6,5045GW0L,N,BEARING,N,60038,L21511,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-20 19:29:00,1,6,03,2025-02-14 15:49:16.673000, ,60038,L21511,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,A1-860QA-150-400 004 00/ ITEM 7,5045GW0M,N,LINER,N,78286,70108-28063-101,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:45.523000,1,7,03,2025-02-14 15:49:20.613000, ,78286,70108-28063-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,A1-860QA-150-400 004 00/ ITEM 8,5045GW0R,N,GEAR,N,78286,70108-28058-101,None,C, ,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,8,03,2025-02-14 15:52:23.393000, ,78286,70108-28058-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,A1-860QA-150-400 004 00/ITEM 9,5045GW0S,N,INSERT,N,83324,SR314L,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:51.106000,1,9,03,2025-02-14 15:52:28.146000, ,83324,SR314L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,A1-860QA-150-400 004 00 IT 10,5045GW0N,N,INSERT,N,83324,SR192L,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:46.893000,1,10,03,2025-02-14 15:49:24.066000, ,83324,SR192L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,A1-860QA-150-400 004 00,5045GW0P,N,INSERT,N,83324,SR162L,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:48.230000,1,11,03,2025-02-14 15:49:28.703000, ,83324,SR162L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE07,None,A1-860QA-150-400 004 00/ ITEM 12,5045GW0Q,N,HOUSING,N,78286,70108-28065-101,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:50.056000,1,12,03,2025-02-14 15:52:14.183000, ,78286,70108-28065-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08, ,A1-860QA-150-400,5045GW0C,N,PLUG,N,78286,SS4031, ,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 01:32:37.613000,1,2,03,2025-02-14 15:48:09.413000, ,78286,SS4031,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,None,A1-860QA-150-400,5045GW0A,N,RING,N,80756,RST-62,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:36.820000,1,3,03,2025-02-14 15:47:57.123000, ,80756,RST-62,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,None,A1-860QA-150-400,5045GW09,N,SHIM,N,78286,SS52H0635Z0860,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:35.753000,1,4,03,2025-02-14 15:47:49.270000, ,78286,SS52H0635Z0860,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,R,A1-860QA-150-400,5045GW08,Y,BEARING,Y,78286,L21549,020,C,H,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,2,5,03,2025-02-14 15:47:42.286000, ,78286,L21549,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,R,None,5045GW07,Y,BEARING,Y,60038,L21511,020,C,I,Y,N,N,N,ZC8, ,N,2025-02-20 16:00:00,2,6,03,2025-02-14 15:47:32.583000, ,60038,L21511,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,None,A1-860QA-150-400,5045GW06,N,LINER,N,78286,70108-28063-101,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:34.543000,1,7,03,2025-02-14 15:47:24.206000, ,78286,70108-28063-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,R,A1-860QA-150-400,5045GW0G,Y,GEAR,Y,78286,70108-28058-101,020,C,J,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,8,03,2025-02-14 15:48:28.070000, ,78286,70108-28058-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,None,A1-860QA-150-400,5045GW0F,N,INSERT,N,83324,SR314L,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:42.100000,1,9,03,2025-02-14 15:48:23.333000, ,83324,SR314L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,None,A1-860QA-150-400,5045GW0E,N,INSERT,N,83324,SR192L,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:40.756000,1,10,03,2025-02-14 15:48:19.350000, ,83324,SR192L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,None,A1-860-150-400,5045GW0D,N,INSERT,N,83324,SR162L,None,C, ,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:39.503000,1,11,03,2025-02-14 15:48:14.023000, ,83324,SR162L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,R,A1-860QA-150-400,5045GW0B,Y,HOUSING,Y,78286,70108-28065-101,020,C,K,Y,N,N,N,ZC8, ,N,2025-02-18 02:21:38.246000,1,12,03,2025-02-14 15:48:03.016000, ,78286,70108-28065-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,T,A1-860QA-150-400,5051GW12,Y,BEARING,N,60038,L21549,814,C,L,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,13,03,1900-01-01 00:00:00, ,60038,L21549,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRE08,T,A1-860QA-150-400,5051GW15,Y,GEAR,N,78286,70108-28058-101,814,C,M,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,14,03,1900-01-01 00:00:00, ,78286,70108-28058-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGCY,R,AE-686RS-MIB-000 WP 009 00 PAGE 7 INDEX 32,5058BG01,N,A4,Y,03640,267A766-3,290,R,H,Y,N,Y,T,BK1, ,N,2025-02-27 21:30:00,1,2,06,2025-02-27 20:58:29.506000,P9A2ZXX,03640,267A766-3,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGCY,None,AE-686RS-MIB-000 WP 009 00 PG INDEX 73,5064BG01,N,FAN/W3,N,03640,267A733-1,None,C, ,Y,N,N,N,BK1, ,N,2025-03-06 10:27:00,1,3,06,2025-03-05 13:41:37.166000, ,03640,267A733-1,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGCY,R,AE-600RS-MIB000 WP 006 PG 9 IND 25,5066BG03,N,A6,Y,03640,267A760-5,956,R, ,Y,N,Y,T,BK1, ,N,1900-01-01 00:00:00,1,4,06,2025-03-07 19:27:33.850000,P9A30Q5,03640,267A760-5,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGF2,R,A1-H60BB-MIB-000,5065GW01,Y,BEARING,Y,78286,SB5077-101,020,C,H,Y,N,N,N,ZC8, ,N,2025-03-06 10:40:30.843000,2,2,03,2025-03-06 09:31:29.156000, ,78286,SB5077-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGF2,R,A1-H60BB-MIB-000,5065GW00,Y,BUSHING,Y,78286,SB5204-104,020,C,I,Y,N,N,N,ZC8, ,N,2025-03-06 10:40:27.023000,2,3,03,2025-03-06 09:31:22.556000, ,78286,SB5204-104,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGF3,R,A1-H60BB-MIB-000,5065GW03,Y,BRACKET,Y,78286,70400-08160-104,020,C,H,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,2,03,2025-03-06 09:33:01.413000, ,78286,70400-08160-104,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGF3,R,A1-H60BB-MIB-000,5065GW04,Y,BEARING,Y,78286,SB5077-101,020,C,I,Y,N,N,N,ZC8, ,N,2025-03-06 10:40:47.683000,2,3,03,2025-03-06 09:33:09.286000, ,78286,SB5077-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGF3,R,A1-H60BB-MIB-000,5065GW02,Y,BEARING,Y,78286,SB5204-105,020,C,J,Y,N,N,N,ZC8, ,N,2025-03-06 10:40:51.063000,2,4,03,2025-03-06 09:32:44.846000, ,78286,SB5204-105,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGI9,None,A1-440QA-MIB-000,5063B304,N,NUT,N,88044,AN818-4W,None,C, ,Y,N,N,N,BK1, ,N,2025-03-04 13:20:00,1,2,06,2025-03-04 11:32:03.290000, ,88044,AN818-4W,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGI9,None,A1-440QA-MIB-000,5063B305,N,SLEEVE,N,59680,AS3220W04,None,C, ,Y,N,N,N,BK1, ,N,2025-03-04 13:40:00,1,3,06,2025-03-04 11:32:12.480000, ,59680,AS3220W04,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGI9,None,A1-440QA-MIB-000,5063B306,N,TUBE,N,70210,926638-3,None,C, ,Y,N,N,N,BK1, ,N,2025-03-05 12:06:00,1,4,06,2025-03-04 11:32:18.066000, ,70210,926638-3,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGPH,None,A1-440QA-MIB-000,5063B30A,N,NUT,N,88044,AN818-4W,None,C, ,Y,N,N,N,BK1, ,N,2025-03-05 12:54:00,1,2,06,2025-03-04 12:44:18.016000, ,88044,AN818-4W,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGPH,None,A1-440QA-MIB-000,5063B309,N,SLEEVE,N,59680,AS3220W04,None,C, ,Y,N,N,N,BK1, ,N,2025-03-05 12:54:00,1,3,06,2025-03-04 12:44:11.260000, ,59680,AS3220W04,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRGPH,None,A1-440QA-MIB-000,5063B30B,N,TUBE,N,70210,926638-3,None,C, ,Y,N,N,N,BK1, ,N,2025-03-05 12:04:00,1,4,06,2025-03-04 12:44:22.370000, ,70210,926638-3,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH3N,R,"A1-422SA-130-000, 004 00, PG. 19-22, #23",5063B30C,Y,TIRE,Y,78286,70250-12049-102,020,C,H,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,2,06,2025-03-04 14:23:02.403000, ,78286,70250-12049-102,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH3N,R,"A1-422SA-130-000, 004 00, PG. 19-22, #1",5063B30D,Y,WHEEL,Y,78286,70250-12801-101,020,R,I,Y,N,Y,T,BK1, ,N,2025-03-05 11:31:00,1,3,06,2025-03-04 14:23:08.286000,P9A30CH,78286,70250-12801-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH3Q,R,"A1-422SA-130-000, 004 00, PG. 19-22, #19",5063B30E,Y,BEARING,Y,60038,L305649,020,C,H,Y,N,N,N,BK1, ,N,2025-03-04 14:40:49.426000,2,2,06,2025-03-04 14:23:14.216000, ,60038,L305649,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH3Q,R,"A1-422SA-130-000, 004 00, PG. 19-22, #23",5063B30F,Y,TIRE,Y,78286,70250-12049-102,020,C,I,Y,N,N,N,BK1, ,N,2025-03-05 11:30:00,1,3,06,2025-03-04 14:23:19.843000, ,78286,70250-12049-102,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH3Q,R,A1-422SA-130-000,5064B30U,Y,KEYS,Y,33269,205-01700,787,C,J,Y,N,N,N,BK1, ,N,2025-03-05 18:40:20.900000,7,4,06,2025-03-05 11:44:19.480000, ,33269,205-01700,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH8C,R,A1-H60BB-MIB-000,5065GW06,Y,BEARING,Y,78286,SB5077-101,020,C,H,Y,N,N,N,ZC8, ,N,2025-03-06 10:40:40.313000,1,2,03,2025-03-06 09:33:52.543000, ,78286,SB5077-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH8C,R,A1-H60BB-MIB-000,5065GW07,Y,BUSHING,Y,78286,SB5204-104,020,C,I,Y,N,N,N,ZC8, ,N,2025-03-06 10:40:11.436000,2,3,03,2025-03-06 09:33:59.360000, ,78286,SB5204-104,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH8C,R,A1-H60BB-MIB-000,5065GW05,Y,BUSHING,Y,78286,SB5204-104,020,C,J,Y,N,N,N,ZC8, ,N,2025-03-06 10:40:44.010000,2,4,03,2025-03-06 09:33:46.400000, ,78286,SB5204-104,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH8D,R,"A1-H60BB-MIB-000, WP 004 00, PG#61, ITM#1",5065GW0G,Y,TAB,Y,78286,70400-08160-103,020,C,H,Y,N,N,N,ZC8, ,N,2025-03-06 12:09:26.293000,1,2,03,2025-03-06 10:37:58.466000, ,78286,70400-08160-103,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH8D,R,"A1-H60BB-MIB-000, WP 004 00, PG#61, ITM#3",5065GW0E,Y,BEARING,Y,78286,SB5077-101,020,C,I,Y,N,N,N,ZC8, ,N,2025-03-06 12:09:13.030000,2,3,03,2025-03-06 10:37:45.670000, ,78286,SB5077-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRH8D,R,"A1-H60BB-MIB-000, WP 004 00, PG#61, ITM#4",5065GW0F,Y,BUSHING,Y,78286,SB5204-103,020,C,J,Y,N,N,N,ZC8, ,N,2025-03-06 12:09:16.633000,2,4,03,2025-03-06 10:37:51.543000, ,78286,SB5204-103,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRHGE,R,NA 16-30APN194-4 WP 003 PG 87 FG 20 IX 6,5064BB01,N,A5 ASSY,Y,94580,DG1032AA02,956,C,H,Y,N,N,N,BK1, ,N,2025-03-07 14:20:00,1,2,06,2025-03-05 21:58:44.430000, ,94580,DG1032AA02,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRHIH,None,A1-441QA-MIB-100 #2,5064B304,N,SHAF,N,75250,61417,None,C, ,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,2,06,2025-03-05 07:49:33.753000, ,75250,61417,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRHIH,None,A1-441QA-MIB-100 #3,5064B305,N,RING,N,75250,66948,None,C, ,Y,N,N,N,BK1, ,N,2025-03-06 10:45:00,1,3,06,2025-03-05 07:49:38.493000, ,75250,66948,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1IIRHO2,R,AE-688RS-MIB-000 WP 00600 PG 5 INDEX 8,5064BG05,N,AMLCD,Y,03640,278A092-5,070,R,H,Y,N,Y,T,BK1, ,N,1900-01-01 00:00:00,1,2,06,2025-03-05 20:26:21.700000,P9A30HR,03640,278A092-5,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1LLR74M,R,A1-570QA-410-000 WP 001 PG 35 IT 9,5015BD0G,N,R1,Y,73030,748242-3,070,C,H,Y,Y,N,N,BK1, ,N,2025-01-30 12:00:00,1,2,06,2025-01-15 22:33:06.526000, ,73030,748242-3,Y,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPSPOF,R,A1-450QA-410-200 WP 005 PG 10 ITM 9,4277BD06,N,A4,Y,59885,00524-0286-0001,956,C,H,Y,Y,N,N,BK1, ,N,2024-10-03 13:19:04.613000,1,2,06,2024-10-03 12:14:06.586000, ,59885,00524-0286-0001,Y,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPST5W,0,"AN-305QA-MDB-000, WP 005, PG 21, IT 18B",4326BD04,N,GYRO A4,Y,16623,PESK-5106,070,C,H,Y,N,N,N,BK1, ,N,2024-11-25 08:50:00,1,2,06,2024-11-21 20:13:09.953000, ,16623,PESK-5106,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPSTY7,None,AN-100QA-140-000,4309B306,N,SEAL,N,07060,CEC4981-011,None,C, ,Y,N,N,N,BK1, ,N,2024-11-04 17:27:06.356000,1,2,06,2024-11-04 14:22:23.650000, ,07060,CEC4981-011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPSTY7,None,AN-100QA-140-000/ WP 005 PG 21 ITEM # 30,4309B305,N,BODY,N,78286,70410-02561-112,None,R, ,Y,N,Y,T,BK1, ,N,2024-12-16 16:08:00,1,3,06,2024-11-04 14:22:22.596000,P9A2NPW,78286,70410-02561-112,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPSTY7,None,AN-100QA-140-000/ WP 005 PG 20 ITEM #15,4309B304,N,VALVE,N,78286,70410-02540-102,None,R, ,Y,N,Y,T,BK1, ,N,2024-11-04 15:00:00,1,4,06,2024-11-04 14:22:21.606000,P9A2NPY,78286,70410-02540-102,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPSTY7,None,AN-100QA-140-000/ WP 005 PG 20 ITEM #16,4309B303,N,SCREW,N,96906,MS24673-4,None,C, ,Y,N,N,N,BK1, ,N,2024-11-04 17:27:04.816000,1,5,06,2024-11-04 14:22:20.593000, ,96906,MS24673-4,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0F9,None,A1-T700A-IPB-400,5022B706,N,TUBE,N,99207,4069T02G01,None,C, ,Y,N,N,N,ZQ9, ,N,2025-01-22 14:40:17.496000,1,2,03,2025-01-22 11:38:59.356000, ,99207,4069T02G01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QD,None,AN-100QA-140-000,5013B315,N,LINK,N,78286,70410-02334-045,None,C, ,Y,N,N,N,BK1, ,N,2025-01-23 07:00:00,1,2,06,2025-01-13 13:33:50.403000, ,78286,70410-02334-045,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QD,R,AN-100QA-140-000,5013B316,N,VALVE,Y,78286,70410-02540-102,020,R,H,Y,N,Y,T,BK1, ,N,2025-01-13 14:00:00,1,3,06,2025-01-13 13:33:55.893000,P9A2UQW,78286,70410-02540-102,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QD,R,AN-100QA-140-000,5013B317,N,SAS,Y,78286,70410-02500-050,020,R,I,Y,N,Y,T,BK1, ,N,2025-01-17 14:00:00,1,4,06,2025-01-13 13:34:00.380000,P9A2UQY,78286,70410-02500-050,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QD,R,AN-100QA-140-000,5013B318,N,BODY,Y,78286,70410-22760-045,020,R,J,Y,N,Y,T,BK1, ,N,2025-02-06 08:57:00,1,5,06,2025-01-13 13:34:06.970000,P9A2UR1,78286,70410-22760-045,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QD,None,AN-100QA-140-000,5013B319,N,BOLT,N,88044,AN174H6A,None,C, ,Y,N,N,N,BK1, ,N,2025-01-14 07:45:00,1,6,06,2025-01-13 13:34:11.846000, ,88044,AN174H6A,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QD,None,AN-100QA-140-000,5013B31A,N,SCREW,N,96906,MS24673-4,None,C, ,Y,N,N,N,BK1, ,N,2025-01-24 16:00:00,1,7,06,2025-01-13 13:34:16.470000, ,96906,MS24673-4,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QD,None,AN-100QA-140-000,5013B31B,N,SEAL,N,07060,CEC4981-011,None,C, ,Y,N,N,N,BK1, ,N,2025-01-13 23:28:41.956000,1,8,06,2025-01-13 13:34:21.936000, ,07060,CEC4981-011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QE,None,AN-100QA-140-2000 WP 05 ITEM # 23,5013B31C,N,PACKIN,N,07060,CEC4981-011,None,C, ,Y,N,N,N,BK1, ,N,2025-01-13 23:28:46.470000,1,2,06,2025-01-13 13:38:59.440000, ,07060,CEC4981-011,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QE,None,AN-100QA-140-200 WP 05 ITEM 16,5013B31D,N,SCREW,N,96906,MS24673-4,None,C, ,Y,N,N,N,BK1, ,N,2025-01-24 15:00:00,1,3,06,2025-01-13 13:39:05.320000, ,96906,MS24673-4,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QE,None,AN-100QA-140-200 WP 005 ITEM 24,5013B31E,N,BODY,N,82106,274600-1047,None,R, ,Y,N,Y,T,BK1, ,N,2025-02-10 10:00:00,1,4,06,2025-01-13 13:39:09.966000,P9A2USR,82106,274600-1047,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QE,None,AN-100QA-140-200 WP 005 ITEM 20,5013B31F,N,SAS,N,78286,70410-02500-049,None,R, ,Y,N,Y,T,BK1, ,N,2025-01-13 14:00:00,1,5,06,2025-01-13 13:39:15.110000,P9A2USV,78286,70410-02500-049,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QE,None,AN-100QA-140-200 WP 005 ITEM 15,5013B31G,N,VALVE,N,93835,72120-01,None,R, ,Y,N,Y,T,BK1, ,N,2025-01-13 14:00:00,1,6,06,2025-01-13 13:39:20.676000,P9A2USX,93835,72120-01,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QE,None,AN-100QA-140-200 WP 005 ITEM 17,5013B31H,N,WASHER,N,88044,NAS1149C0332R,None,C, ,Y,N,N,N,BK1, ,N,2025-01-13 15:40:04.460000,1,7,06,2025-01-13 13:39:25.253000, ,88044,NAS1149C0332R,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QE,T,AN-100QA-140-000,5013B32A,Y,TUBE,N,78286,70410-02746-101,814,C,H,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,8,06,1900-01-01 00:00:00, ,78286,70410-02746-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QE,T,AN-100QA-140-200 WP WP 005 PG 17 ITEM # 4/8,5010GW0H,Y,NUTS,N,78286,SS5092-4,814,C,I,Y,N,N,N,ZC8, ,N,1900-01-01 00:00:00,1,9,03,1900-01-01 00:00:00, ,78286,SS5092-4,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QE,T,AN-100QA-140-200 WP 005 PG 16 ITEM # 2,5035B30H,Y,BOLT,N,78286,SS5112-421,814,C,J,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,10,06,1900-01-01 00:00:00, ,78286,SS5112-421,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT0QE,T,AN-100QA-140-000 #19,5059B31C,Y,ORING,N,81343,M83461/1-013,814,C,K,Y,N,N,N,BK1, ,N,1900-01-01 00:00:00,1,11,06,1900-01-01 00:00:00, ,81343,M83461/1-013,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT15V, ,A1-860QA-150-400,5014B30Q,N,PLUG,N,78286,SS4031, ,C, ,Y,N,N,N,BK1, ,N,2025-01-14 22:25:26.743000,1,2,06,2025-01-14 21:26:22.876000, ,78286,SS4031,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT15V, ,A1-860QA-150-400,5014B30V,N,RET RIN,N,80756,RST-62,None,C, ,Y,N,N,N,BK1, ,N,2025-01-15 01:22:51.466000,1,3,06,2025-01-14 21:26:50.140000, ,80756,RST-62,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT15V,None,A1-860QA-150-400,5014B30T,N,WASHER,N,78286,SS52H0635Z0860,None,C, ,Y,N,N,N,BK1, ,N,2025-01-15 01:22:50.200000,1,4,06,2025-01-14 21:26:40.450000, ,78286,SS52H0635Z0860,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT15V,None,A1-860QA-150-400,5014B30U,N,BEARING,N,78286,L21549,None,C, ,Y,N,N,N,BK1, ,N,2025-01-14 22:42:34.756000,1,5,06,2025-01-14 21:26:45.193000, ,78286,L21549,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT15V,None,A1-860QA-150-400,5014B30W,N,BEARING,N,60038,L21511,None,C, ,Y,N,N,N,BK1, ,N,2025-01-15 01:22:53.060000,1,6,06,2025-01-14 21:26:54.283000, ,60038,L21511,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT15V,R,A1-860QA-150-400,5014B30P,Y,LINER,Y,78286,70108-28063-101,020,C,H,Y,N,N,N,BK1, ,N,2025-01-15 01:22:47.170000,1,7,06,2025-01-14 21:26:12.380000, ,78286,70108-28063-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT15V,R,A1-860QA-150-400,5014B30S,Y,GEAR,Y,78286,70108-28058-101,020,C,I,Y,N,N,N,BK1, ,N,2025-01-27 09:15:00,1,8,06,2025-01-14 21:26:31.150000, ,78286,70108-28058-101,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT15V,None,A1-860QA-150-400,5014B30X,N,INSERT,N,83324,SR314L,None,C, ,Y,N,N,N,BK1, ,N,2025-01-15 01:22:56.410000,1,9,06,2025-01-14 21:26:58.190000, ,83324,SR314L,N,N,0,N
00246,AIMD NAS NORTH ISLAN,1TPT15V,None,A1-860QA-150-400,5014B30N,N,INSERT,N,83324,SR192L,None,C, ,Y,N,N,N,BK1, ,N,2025-01-15 01:22:45.643000,1,10,06,2025-01-14 21:26:03.786000, ,83324,SR192L,N,N,0,N
